,date,state,fips,cases,deaths,date_id
7550,2020-07-18,Alaska,02,2157,16,20200718
7551,2020-07-18,Arizona,04,141333,2733,20200718
7552,2020-07-18,Arkansas,05,32533,357,20200718
7553,2020-07-18,California,06,383194,7697,20200718
7554,2020-07-18,Colorado,08,39811,1753,20200718
7555,2020-07-18,Connecticut,09,47893,4396,20200718
7556,2020-07-18,Delaware,10,13429,523,20200718
7557,2020-07-18,District of Columbia,11,11194,578,20200718
7558,2020-07-18,Florida,12,337561,4894,20200718
7559,2020-07-18,Georgia,13,128341,3105,20200718
7560,2020-07-18,Guam,66,1284,6,20200718
7561,2020-07-18,Hawaii,15,1332,23,20200718
7562,2020-07-18,Idaho,16,14433,120,20200718
7563,2020-07-18,Illinois,17,162299,7486,20200718
7564,2020-07-18,Indiana,18,57045,2820,20200718
7565,2020-07-18,Iowa,19,38314,790,20200718
7566,2020-07-18,Kansas,20,22238,312,20200718
7567,2020-07-18,Kentucky,21,22750,688,20200718
7568,2020-07-18,Louisiana,22,88700,3509,20200718
7569,2020-07-18,Maine,23,3646,117,20200718
7570,2020-07-18,Maryland,24,77773,3368,20200718
7571,2020-07-18,Massachusetts,25,113238,8419,20200718
7572,2020-07-18,Michigan,26,81384,6367,20200718
7573,2020-07-18,Minnesota,27,45510,1578,20200718
7574,2020-07-18,Mississippi,28,41846,1346,20200718
7575,2020-07-18,Missouri,29,34363,1158,20200718
7576,2020-07-18,Montana,30,2471,37,20200718
7577,2020-07-18,Nebraska,31,22545,308,20200718
7578,2020-07-18,Nevada,32,34606,647,20200718
7579,2020-07-18,New Hampshire,33,6188,396,20200718
7580,2020-07-18,New Jersey,34,178788,15699,20200718
7581,2020-07-18,New Mexico,35,16736,569,20200718
7582,2020-07-18,New York,36,411006,32167,20200718
7583,2020-07-18,North Carolina,37,98182,1653,20200718
7584,2020-07-18,North Dakota,38,4911,94,20200718
7585,2020-07-18,Northern Mariana Islands,69,37,2,20200718
7586,2020-07-18,Ohio,39,73822,3132,20200718
7587,2020-07-18,Oklahoma,40,25056,451,20200718
7588,2020-07-18,Oregon,41,14231,259,20200718
7589,2020-07-18,Pennsylvania,42,104780,7068,20200718
7590,2020-07-18,Puerto Rico,72,11453,178,20200718
7591,2020-07-18,Rhode Island,44,17793,990,20200718
7592,2020-07-18,South Carolina,45,67612,1135,20200718
7593,2020-07-18,South Dakota,46,7862,116,20200718
7594,2020-07-18,Tennessee,47,74518,828,20200718
7595,2020-07-18,Texas,48,330059,3972,20200718
7596,2020-07-18,Utah,49,33430,243,20200718
7597,2020-07-18,Vermont,50,1338,56,20200718
7598,2020-07-18,Virgin Islands,78,297,6,20200718
7599,2020-07-18,Virginia,51,76373,2025,20200718
7600,2020-07-18,Washington,53,47889,1509,20200718
7601,2020-07-18,West Virginia,54,4922,100,20200718
7602,2020-07-18,Wisconsin,55,45118,852,20200718
7603,2020-07-18,Wyoming,56,2108,24,20200718
7604,2020-07-19,Alabama,01,67011,1287,20200719
7605,2020-07-19,Alaska,02,2275,16,20200719
7606,2020-07-19,Arizona,04,143644,2768,20200719
7607,2020-07-19,Arkansas,05,33228,357,20200719
7608,2020-07-19,California,06,391460,7710,20200719
7609,2020-07-19,Colorado,08,40182,1753,20200719
7610,2020-07-19,Connecticut,09,47893,4396,20200719
7611,2020-07-19,Delaware,10,13519,523,20200719
7612,2020-07-19,District of Columbia,11,11261,578,20200719
7613,2020-07-19,Florida,12,350039,4981,20200719
7614,2020-07-19,Georgia,13,130794,3110,20200719
7615,2020-07-19,Guam,66,1284,6,20200719
7616,2020-07-19,Hawaii,15,1359,23,20200719
7617,2020-07-19,Idaho,16,14960,120,20200719
7618,2020-07-19,Illinois,17,163284,7491,20200719
7619,2020-07-19,Indiana,18,57965,2822,20200719
7620,2020-07-19,Iowa,19,38813,793,20200719
7621,2020-07-19,Kansas,20,22459,313,20200719
7622,2020-07-19,Kentucky,21,23600,691,20200719
7623,2020-07-19,Louisiana,22,91816,3543,20200719
7624,2020-07-19,Maine,23,3687,117,20200719
7625,2020-07-19,Maryland,24,78698,3377,20200719
7626,2020-07-19,Massachusetts,25,113534,8431,20200719
7627,2020-07-19,Michigan,26,81935,6369,20200719
7628,2020-07-19,Minnesota,27,46244,1581,20200719
7629,2020-07-19,Mississippi,28,42638,1355,20200719
7630,2020-07-19,Missouri,29,35154,1158,20200719
7631,2020-07-19,Montana,30,2533,37,20200719
7632,2020-07-19,Nebraska,31,22637,308,20200719
7633,2020-07-19,Nevada,32,35826,648,20200719
7634,2020-07-19,New Hampshire,33,6203,398,20200719
7635,2020-07-19,New Jersey,34,178757,15706,20200719
7636,2020-07-19,New Mexico,35,16971,571,20200719
7637,2020-07-19,New York,36,411515,32187,20200719
7638,2020-07-19,North Carolina,37,99956,1661,20200719
7639,2020-07-19,North Dakota,38,5023,96,20200719
7640,2020-07-19,Northern Mariana Islands,69,37,2,20200719
7641,2020-07-19,Ohio,39,74932,3174,20200719
7642,2020-07-19,Oklahoma,40,25265,451,20200719
7643,2020-07-19,Oregon,41,14586,262,20200719
7644,2020-07-19,Pennsylvania,42,105384,7074,20200719
7645,2020-07-19,Puerto Rico,72,12063,178,20200719
7646,2020-07-19,Rhode Island,44,17793,990,20200719
7647,2020-07-19,South Carolina,45,69986,1155,20200719
7648,2020-07-19,South Dakota,46,7906,118,20200719
7649,2020-07-19,Tennessee,47,76180,834,20200719
7650,2020-07-19,Texas,48,338036,4033,20200719
7651,2020-07-19,Utah,49,34117,243,20200719
7652,2020-07-19,Vermont,50,1350,56,20200719
7653,2020-07-19,Virgin Islands,78,297,6,20200719
7654,2020-07-19,Virginia,51,77430,2027,20200719
7655,2020-07-19,Washington,53,48601,1512,20200719
7656,2020-07-19,West Virginia,54,5042,100,20200719
7657,2020-07-19,Wisconsin,55,45953,853,20200719
7658,2020-07-19,Wyoming,56,2126,24,20200719
7659,2020-07-20,Alabama,01,68891,1291,20200720
7660,2020-07-20,Alaska,02,2412,16,20200720
7661,2020-07-20,Arizona,04,145320,2795,20200720
7662,2020-07-20,Arkansas,05,33927,363,20200720
7663,2020-07-20,California,06,400195,7764,20200720
7664,2020-07-20,Colorado,08,40649,1759,20200720
7665,2020-07-20,Connecticut,09,48055,4406,20200720
7666,2020-07-20,Delaware,10,13624,523,20200720
7667,2020-07-20,District of Columbia,11,11339,579,20200720
7668,2020-07-20,Florida,12,360386,5071,20200720
7669,2020-07-20,Georgia,13,132788,3113,20200720
7670,2020-07-20,Guam,66,1288,6,20200720
7671,2020-07-20,Hawaii,15,1371,23,20200720
7672,2020-07-20,Idaho,16,15380,123,20200720
7673,2020-07-20,Illinois,17,164552,7500,20200720
7674,2020-07-20,Indiana,18,58607,2825,20200720
7675,2020-07-20,Iowa,19,39343,798,20200720
7676,2020-07-20,Kansas,20,23544,318,20200720
7677,2020-07-20,Kentucky,21,23978,694,20200720
7678,2020-07-20,Louisiana,22,95002,3572,20200720
7679,2020-07-20,Maine,23,3711,117,20200720
7680,2020-07-20,Maryland,24,79251,3382,20200720
7681,2020-07-20,Massachusetts,25,113789,8433,20200720
7682,2020-07-20,Michigan,26,82486,6377,20200720
7683,2020-07-20,Minnesota,27,47147,1585,20200720
7684,2020-07-20,Mississippi,28,43889,1358,20200720
7685,2020-07-20,Missouri,29,36044,1164,20200720
7686,2020-07-20,Montana,30,2640,39,20200720
7687,2020-07-20,Nebraska,31,22847,313,20200720
7688,2020-07-20,Nevada,32,36805,650,20200720
7689,2020-07-20,New Hampshire,33,6249,398,20200720
7690,2020-07-20,New Jersey,34,178937,15715,20200720
7691,2020-07-20,New Mexico,35,17215,578,20200720
7692,2020-07-20,New York,36,412034,32203,20200720
7693,2020-07-20,North Carolina,37,101286,1676,20200720
7694,2020-07-20,North Dakota,38,5130,97,20200720
7695,2020-07-20,Northern Mariana Islands,69,37,2,20200720
7696,2020-07-20,Ohio,39,76168,3189,20200720
7697,2020-07-20,Oklahoma,40,25433,452,20200720
7698,2020-07-20,Oregon,41,14907,264,20200720
7699,2020-07-20,Pennsylvania,42,106498,7076,20200720
7700,2020-07-20,Puerto Rico,72,12461,180,20200720
7701,2020-07-20,Rhode Island,44,17904,995,20200720
7702,2020-07-20,South Carolina,45,71445,1164,20200720
7703,2020-07-20,South Dakota,46,7943,118,20200720
7704,2020-07-20,Tennessee,47,77944,838,20200720
7705,2020-07-20,Texas,48,345672,4160,20200720
7706,2020-07-20,Utah,49,34526,249,20200720
7707,2020-07-20,Vermont,50,1360,56,20200720
7708,2020-07-20,Virgin Islands,78,308,6,20200720
7709,2020-07-20,Virginia,51,78375,2031,20200720
7710,2020-07-20,Washington,53,49949,1521,20200720
7711,2020-07-20,West Virginia,54,5142,100,20200720
7712,2020-07-20,Wisconsin,55,46754,855,20200720
7713,2020-07-20,Wyoming,56,2187,24,20200720
7714,2020-07-21,Alabama,01,70358,1303,20200721
7715,2020-07-21,Alaska,02,2523,16,20200721
7716,2020-07-21,Arizona,04,148730,2918,20200721
7717,2020-07-21,Arkansas,05,34655,374,20200721
7718,2020-07-21,California,06,410366,7883,20200721
7719,2020-07-21,Colorado,08,41152,1764,20200721
7720,2020-07-21,Connecticut,09,48096,4406,20200721
7721,2020-07-21,Delaware,10,13746,525,20200721
7722,2020-07-21,District of Columbia,11,11427,580,20200721
7723,2020-07-21,Florida,12,369826,5205,20200721
7724,2020-07-21,Georgia,13,135865,3186,20200721
7725,2020-07-21,Guam,66,1296,6,20200721
7726,2020-07-21,Hawaii,15,1396,23,20200721
7727,2020-07-21,Idaho,16,15899,127,20200721
7728,2020-07-21,Illinois,17,165534,7521,20200721
7729,2020-07-21,Indiana,18,59344,2846,20200721
7730,2020-07-21,Iowa,19,39721,808,20200721
7731,2020-07-21,Kansas,20,23606,319,20200721
7732,2020-07-21,Kentucky,21,24638,695,20200721
7733,2020-07-21,Louisiana,22,96693,3608,20200721
7734,2020-07-21,Maine,23,3723,118,20200721
7735,2020-07-21,Maryland,24,80111,3402,20200721
7736,2020-07-21,Massachusetts,25,114033,8450,20200721
7737,2020-07-21,Michigan,26,83184,6385,20200721
7738,2020-07-21,Minnesota,27,47497,1588,20200721
7739,2020-07-21,Mississippi,28,45524,1389,20200721
7740,2020-07-21,Missouri,29,37248,1175,20200721
7741,2020-07-21,Montana,30,2741,40,20200721
7742,2020-07-21,Nebraska,31,23190,313,20200721
7743,2020-07-21,Nevada,32,37605,680,20200721
7744,2020-07-21,New Hampshire,33,6262,400,20200721
7745,2020-07-21,New Jersey,34,179230,15737,20200721
7746,2020-07-21,New Mexico,35,17517,588,20200721
7747,2020-07-21,New York,36,412889,32218,20200721
7748,2020-07-21,North Carolina,37,103154,1702,20200721
7749,2020-07-21,North Dakota,38,5211,98,20200721
7750,2020-07-21,Northern Mariana Islands,69,38,2,20200721
7751,2020-07-21,Ohio,39,77215,3219,20200721
7752,2020-07-21,Oklahoma,40,26326,461,20200721
7753,2020-07-21,Oregon,41,15257,272,20200721
7754,2020-07-21,Pennsylvania,42,107460,7094,20200721
7755,2020-07-21,Puerto Rico,72,12940,180,20200721
7756,2020-07-21,Rhode Island,44,17986,996,20200721
7757,2020-07-21,South Carolina,45,73337,1221,20200721
7758,2020-07-21,South Dakota,46,8019,118,20200721
7759,2020-07-21,Tennessee,47,80026,863,20200721
7760,2020-07-21,Texas,48,355594,4319,20200721
7761,2020-07-21,Utah,49,35089,255,20200721
7762,2020-07-21,Vermont,50,1366,56,20200721
7763,2020-07-21,Virgin Islands,78,308,6,20200721
7764,2020-07-21,Virginia,51,79371,2048,20200721
7765,2020-07-21,Washington,53,50746,1531,20200721
7766,2020-07-21,West Virginia,54,5199,101,20200721
7767,2020-07-21,Wisconsin,55,47893,868,20200721
7768,2020-07-21,Wyoming,56,2238,25,20200721
7769,2020-07-22,Alabama,01,71813,1364,20200722
7770,2020-07-22,Alaska,02,2617,17,20200722
7771,2020-07-22,Arizona,04,150659,2976,20200722
7772,2020-07-22,Arkansas,05,35246,380,20200722
7773,2020-07-22,California,06,422528,8038,20200722
7774,2020-07-22,Colorado,08,41747,1772,20200722
7775,2020-07-22,Connecticut,09,48223,4406,20200722
7776,2020-07-22,Delaware,10,13792,527,20200722
7777,2020-07-22,District of Columbia,11,11529,580,20200722
7778,2020-07-22,Florida,12,379611,5344,20200722
7779,2020-07-22,Georgia,13,139120,3264,20200722
7780,2020-07-22,Guam,66,1299,6,20200722
7781,2020-07-22,Hawaii,15,1413,24,20200722
7782,2020-07-22,Idaho,16,16395,136,20200722
7783,2020-07-22,Illinois,17,167142,7544,20200722
7784,2020-07-22,Indiana,18,60126,2863,20200722
7785,2020-07-22,Iowa,19,40208,814,20200722
7786,2020-07-22,Kansas,20,24376,324,20200722
7787,2020-07-22,Kentucky,21,25169,700,20200722
7788,2020-07-22,Louisiana,22,99466,3670,20200722
7789,2020-07-22,Maine,23,3723,118,20200722
7790,2020-07-22,Maryland,24,80738,3405,20200722
7791,2020-07-22,Massachusetts,25,114320,8468,20200722
7792,2020-07-22,Michigan,26,83891,6391,20200722
7793,2020-07-22,Minnesota,27,48001,1592,20200722
7794,2020-07-22,Mississippi,28,47071,1423,20200722
7795,2020-07-22,Missouri,29,38454,1196,20200722
7796,2020-07-22,Montana,30,2840,42,20200722
7797,2020-07-22,Nebraska,31,23486,314,20200722
7798,2020-07-22,Nevada,32,38759,705,20200722
7799,2020-07-22,New Hampshire,33,6295,402,20200722
7800,2020-07-22,New Jersey,34,179565,15707,20200722
7801,2020-07-22,New Mexico,35,17828,591,20200722
7802,2020-07-22,New York,36,413595,32228,20200722
7803,2020-07-22,North Carolina,37,105236,1729,20200722
7804,2020-07-22,North Dakota,38,5371,100,20200722
7805,2020-07-22,Northern Mariana Islands,69,38,2,20200722
7806,2020-07-22,Ohio,39,78742,3235,20200722
7807,2020-07-22,Oklahoma,40,27301,474,20200722
7808,2020-07-22,Oregon,41,15436,274,20200722
7809,2020-07-22,Pennsylvania,42,108267,7125,20200722
7810,2020-07-22,Puerto Rico,72,13038,185,20200722
7811,2020-07-22,Rhode Island,44,18062,997,20200722
7812,2020-07-22,South Carolina,45,75042,1285,20200722
7813,2020-07-22,South Dakota,46,8077,119,20200722
7814,2020-07-22,Tennessee,47,82172,878,20200722
7815,2020-07-22,Texas,48,366561,4522,20200722
7816,2020-07-22,Utah,49,35677,262,20200722
7817,2020-07-22,Vermont,50,1366,56,20200722
7818,2020-07-22,Virgin Islands,78,336,7,20200722
7819,2020-07-22,Virginia,51,80393,2051,20200722
7820,2020-07-22,Washington,53,51442,1534,20200722
7821,2020-07-22,West Virginia,54,5461,102,20200722
7822,2020-07-22,Wisconsin,55,48777,874,20200722
7823,2020-07-22,Wyoming,56,2288,25,20200722
7824,2020-07-23,Alabama,01,74212,1397,20200723
7825,2020-07-23,Alaska,02,2682,17,20200723
7826,2020-07-23,Arizona,04,153029,3067,20200723
7827,2020-07-23,Arkansas,05,36259,386,20200723
7828,2020-07-23,California,06,433175,8190,20200723
7829,2020-07-23,Colorado,08,42409,1788,20200723
7830,2020-07-23,Connecticut,09,48232,4410,20200723
7831,2020-07-23,Delaware,10,13924,529,20200723
7832,2020-07-23,District of Columbia,11,11571,581,20200723
7833,2020-07-23,Florida,12,389860,5517,20200723
7834,2020-07-23,Georgia,13,143857,3288,20200723
7835,2020-07-23,Guam,66,1301,6,20200723
7836,2020-07-23,Hawaii,15,1468,25,20200723
7837,2020-07-23,Idaho,16,16862,142,20200723
7838,2020-07-23,Illinois,17,168766,7563,20200723
7839,2020-07-23,Indiana,18,61079,2880,20200723
7840,2020-07-23,Iowa,19,40796,820,20200723
7841,2020-07-23,Kansas,20,24518,326,20200723
7842,2020-07-23,Kentucky,21,25828,706,20200723
7843,2020-07-23,Louisiana,22,101762,3686,20200723
7844,2020-07-23,Maine,23,3737,118,20200723
7845,2020-07-23,Maryland,24,81396,3409,20200723
7846,2020-07-23,Massachusetts,25,114647,8484,20200723
7847,2020-07-23,Michigan,26,84585,6397,20200723
7848,2020-07-23,Minnesota,27,48761,1601,20200723
7849,2020-07-23,Mississippi,28,48053,1436,20200723
7850,2020-07-23,Missouri,29,39923,1212,20200723
7851,2020-07-23,Montana,30,2924,43,20200723
7852,2020-07-23,Nebraska,31,23818,318,20200723
7853,2020-07-23,Nevada,32,40088,709,20200723
7854,2020-07-23,New Hampshire,33,6318,405,20200723
7855,2020-07-23,New Jersey,34,179807,15730,20200723
7856,2020-07-23,New Mexico,35,18163,596,20200723
7857,2020-07-23,New York,36,414405,32270,20200723
7858,2020-07-23,North Carolina,37,107140,1754,20200723
7859,2020-07-23,North Dakota,38,5497,101,20200723
7860,2020-07-23,Northern Mariana Islands,69,38,2,20200723
7861,2020-07-23,Ohio,39,80186,3256,20200723
7862,2020-07-23,Oklahoma,40,27969,477,20200723
7863,2020-07-23,Oregon,41,15765,277,20200723
7864,2020-07-23,Pennsylvania,42,109153,7142,20200723
7865,2020-07-23,Puerto Rico,72,13473,188,20200723
7866,2020-07-23,Rhode Island,44,18148,1001,20200723
7867,2020-07-23,South Carolina,45,76606,1334,20200723
7868,2020-07-23,South Dakota,46,8143,121,20200723
7869,2020-07-23,Tennessee,47,84652,913,20200723
7870,2020-07-23,Texas,48,376104,4714,20200723
7871,2020-07-23,Utah,49,36178,271,20200723
7872,2020-07-23,Vermont,50,1377,56,20200723
7873,2020-07-23,Virgin Islands,78,342,7,20200723
7874,2020-07-23,Virginia,51,81237,2054,20200723
7875,2020-07-23,Washington,53,52255,1548,20200723
7876,2020-07-23,West Virginia,54,5550,103,20200723
7877,2020-07-23,Wisconsin,55,49751,887,20200723
7878,2020-07-23,Wyoming,56,2347,25,20200723
7879,2020-07-24,Alabama,01,76005,1438,20200724
7880,2020-07-24,Alaska,02,2746,17,20200724
7881,2020-07-24,Arizona,04,156392,3156,20200724
7882,2020-07-24,Arkansas,05,37249,394,20200724
7883,2020-07-24,California,06,443096,8325,20200724
7884,2020-07-24,Colorado,08,43098,1791,20200724
7885,2020-07-24,Connecticut,09,48776,4413,20200724
7886,2020-07-24,Delaware,10,14202,578,20200724
7887,2020-07-24,District of Columbia,11,11649,581,20200724
7888,2020-07-24,Florida,12,402304,5652,20200724
7889,2020-07-24,Georgia,13,147732,3368,20200724
7890,2020-07-24,Guam,66,1306,6,20200724
7891,2020-07-24,Hawaii,15,1526,25,20200724
7892,2020-07-24,Idaho,16,17411,148,20200724
7893,2020-07-24,Illinois,17,170376,7580,20200724
7894,2020-07-24,Indiana,18,62081,2884,20200724
7895,2020-07-24,Iowa,19,41434,826,20200724
7896,2020-07-24,Kansas,20,25403,330,20200724
7897,2020-07-24,Kentucky,21,26628,715,20200724
7898,2020-07-24,Louisiana,22,103846,3715,20200724
7899,2020-07-24,Maine,23,3757,118,20200724
7900,2020-07-24,Maryland,24,82326,3422,20200724
7901,2020-07-24,Massachusetts,25,114985,8498,20200724
7902,2020-07-24,Michigan,26,85238,6402,20200724
7903,2020-07-24,Minnesota,27,49528,1606,20200724
7904,2020-07-24,Mississippi,28,49663,1463,20200724
7905,2020-07-24,Missouri,29,41224,1221,20200724
7906,2020-07-24,Montana,30,3113,46,20200724
7907,2020-07-24,Nebraska,31,24174,322,20200724
7908,2020-07-24,Nevada,32,41013,722,20200724
7909,2020-07-24,New Hampshire,33,6375,407,20200724
7910,2020-07-24,New Jersey,34,180265,15765,20200724
7911,2020-07-24,New Mexico,35,18475,601,20200724
7912,2020-07-24,New York,36,415163,32278,20200724
7913,2020-07-24,North Carolina,37,109295,1769,20200724
7914,2020-07-24,North Dakota,38,5618,103,20200724
7915,2020-07-24,Northern Mariana Islands,69,38,2,20200724
7916,2020-07-24,Ohio,39,81746,3297,20200724
7917,2020-07-24,Oklahoma,40,29116,484,20200724
7918,2020-07-24,Oregon,41,16172,285,20200724
7919,2020-07-24,Pennsylvania,42,110342,7162,20200724
7920,2020-07-24,Puerto Rico,72,13967,191,20200724
7921,2020-07-24,Rhode Island,44,18224,1002,20200724
7922,2020-07-24,South Carolina,45,78607,1385,20200724
7923,2020-07-24,South Dakota,46,8200,122,20200724
7924,2020-07-24,Tennessee,47,86667,926,20200724
7925,2020-07-24,Texas,48,383662,4876,20200724
7926,2020-07-24,Utah,49,37063,277,20200724
7927,2020-07-24,Vermont,50,1385,56,20200724
7928,2020-07-24,Virgin Islands,78,352,7,20200724
7929,2020-07-24,Virginia,51,82364,2067,20200724
7930,2020-07-24,Washington,53,53279,1591,20200724
7931,2020-07-24,West Virginia,54,5695,103,20200724
7932,2020-07-24,Wisconsin,55,50895,887,20200724
7933,2020-07-24,Wyoming,56,2405,25,20200724
7934,2020-07-25,Alabama,01,78130,1456,20200725
7935,2020-07-25,Alaska,02,2866,18,20200725
7936,2020-07-25,Arizona,04,160055,3288,20200725
7937,2020-07-25,Arkansas,05,37981,399,20200725
7938,2020-07-25,California,06,453327,8428,20200725
7939,2020-07-25,Colorado,08,43847,1795,20200725
7940,2020-07-25,Connecticut,09,48776,4413,20200725
7941,2020-07-25,Delaware,10,14175,579,20200725
7942,2020-07-25,District of Columbia,11,11717,581,20200725
7943,2020-07-25,Florida,12,414503,5776,20200725
7944,2020-07-25,Georgia,13,151262,3421,20200725
7945,2020-07-25,Guam,66,1306,6,20200725
7946,2020-07-25,Hawaii,15,1597,25,20200725
7947,2020-07-25,Idaho,16,17920,150,20200725
7948,2020-07-25,Illinois,17,171669,7593,20200725
7949,2020-07-25,Indiana,18,63030,2895,20200725
7950,2020-07-25,Iowa,19,41886,826,20200725
7951,2020-07-25,Kansas,20,25464,333,20200725
7952,2020-07-25,Kentucky,21,27395,717,20200725
7953,2020-07-25,Louisiana,22,103846,3715,20200725
7954,2020-07-25,Maine,23,3790,119,20200725
7955,2020-07-25,Maryland,24,83617,3433,20200725
7956,2020-07-25,Massachusetts,25,115268,8510,20200725
7957,2020-07-25,Michigan,26,85665,6402,20200725
7958,2020-07-25,Minnesota,27,50331,1611,20200725
7959,2020-07-25,Mississippi,28,51097,1480,20200725
7960,2020-07-25,Missouri,29,42310,1224,20200725
7961,2020-07-25,Montana,30,3260,46,20200725
7962,2020-07-25,Nebraska,31,24412,322,20200725
7963,2020-07-25,Nevada,32,41993,733,20200725
7964,2020-07-25,New Hampshire,33,6415,409,20200725
7965,2020-07-25,New Jersey,34,180778,15776,20200725
7966,2020-07-25,New Mexico,35,18788,607,20200725
7967,2020-07-25,New York,36,415911,32295,20200725
